row_index,id,model_answer,gold_answer,correct,group,reasoning_length,reasoning_top1_mean,reasoning_top1_std,reasoning_top1_min,reasoning_top1_slope,reasoning_ratio_lp_below_-2,reasoning_ratio_lp_below_-3,reasoning_longest_run_lp_below_-2,reasoning_entropy_mean,reasoning_entropy_std,reasoning_entropy_max,reasoning_margin_mean,reasoning_margin_std,reasoning_margin_min,reasoning_candidate_count_mean,reasoning_top1_first_third_mean,reasoning_top1_last_third_mean,reasoning_top1_last_minus_first_third_mean,reasoning_entropy_first_third_mean,reasoning_entropy_last_third_mean,reasoning_entropy_last_minus_first_third_mean,final_length,final_top1_mean,final_top1_std,final_top1_min,final_top1_slope,final_ratio_lp_below_-2,final_ratio_lp_below_-3,final_longest_run_lp_below_-2,final_entropy_mean,final_entropy_std,final_entropy_max,final_margin_mean,final_margin_std,final_margin_min,final_candidate_count_mean,final_top1_first_third_mean,final_top1_last_third_mean,final_top1_last_minus_first_third_mean,final_entropy_first_third_mean,final_entropy_last_third_mean,final_entropy_last_minus_first_third_mean,all_length,all_top1_mean,all_top1_std,all_top1_min,all_top1_slope,all_ratio_lp_below_-2,all_ratio_lp_below_-3,all_longest_run_lp_below_-2,all_entropy_mean,all_entropy_std,all_entropy_max,all_margin_mean,all_margin_std,all_margin_min,all_candidate_count_mean,all_top1_first_third_mean,all_top1_last_third_mean,all_top1_last_minus_first_third_mean,all_entropy_first_third_mean,all_entropy_last_third_mean,all_entropy_last_minus_first_third_mean
10,10,366,366.0,1,correct,81,-0.018898591689345382,0.09903427186966093,-0.69318426,0.000412104293477477,0.0,0.0,0,0.037403805718884416,0.1484810923174078,1.1029398610995973,13.440765565841518,6.767157229622534,0.0,5.0,-0.025963954060170588,-0.0026024047850811112,0.023361549275089478,0.06283161119188209,0.011752444312951494,-0.0510791668789306,4,-0.011945315272075,0.020692109361533515,-0.0477851,-0.01433589302955,0.0,0.0,0.0,0.04714681017963173,0.0816606152150693,0.18858714470946375,16.516916384727924,7.8059060108008635,3.0170307,5.0,1.0505319e-06,-0.023891972579999997,-0.023893023111899996,3.4423298304661895e-08,0.09429358566188402,0.09429355123858571,85,-0.01857137868147383,0.09679132753726147,-0.69318426,0.00037722746589081144,0.0,0.0,0,0.037862300046448985,0.14603839451810588,1.1029398610995973,13.585525604377349,6.850629897874715,0.0,5.0,-0.02649894262945021,-0.004070492675637586,0.022428449953812626,0.06701611072450699,0.017442873139919313,-0.049573237584587676
11,11,694,694.0,1,correct,115,-0.05750339017764553,0.192873452405951,-1.2288637,-0.00016040076893741588,0.0,0.0,0,0.08012420509762139,0.2328184404891475,1.1239485673929501,12.864528633822355,6.811108771048429,0.0,5.0,-0.06004519852126275,-0.1110149112850696,-0.05096971276380685,0.08153047332858077,0.15644111532372473,0.07491064199514397,4,-2.0740320840000002e-05,3.609010286856776e-05,-8.3222985e-05,-2.5527831084000005e-05,0.0,0.0,0.0,0.00021670256967894083,0.00037093546042219925,0.000859158862769164,18.84690625967916,7.192568353233873,9.403663777015,5.0,1.0235235e-06,-4.24366443e-05,-4.3460167800000004e-05,7.650264073624473e-06,0.00042957947494869027,0.0004219292108750658,119,-0.05557120026649242,0.18988701084671308,-1.2288637,-5.061036618379746e-05,0.0,0.0,0,0.0774382386260939,0.22932476489273496,1.1239485673929501,13.065616957380566,6.908929729356747,0.0,5.0,-0.058505560572120106,-0.10558605696161398,-0.047080496389493874,0.07944025575187652,0.14870050336445134,0.06926024761257482
12,12,12,13.0,0,wrong,85,-0.13759089397910645,0.29619389794408235,-1.4854603,0.0004870938643804421,0.0,0.0,0,0.21960195203912902,0.35826665099929667,1.4492262801830011,9.33912625625619,7.617288989996331,0.0,5.0,-0.133778465375755,-0.15054609306393243,-0.01676762768817744,0.21641130542614725,0.22175617419440827,0.005344868768261013,3,-3.6243348400000004e-05,5.4764951929355186e-05,-0.00011368375,-5.757086774999999e-05,0.0,0.0,0.0,0.00038981717406544,0.0005512073816257962,0.0011693421267507627,17.0142257566516,5.8190395284297525,9.06022831625,5.0,1.4579855e-06,-0.00011368375,-0.0001151417355,1.041331180854942e-07,0.0011693421267507627,0.0011692379936326773,88,-0.1329015308894233,0.2921695659564693,-1.4854603,0.0007478196585894609,0.0,0.0,0,0.21212881107782,0.3543467518114977,1.4492262801830011,9.60077737558785,7.690196908574102,0.0,5.0,-0.13407705553521174,-0.11485556662997468,0.01922148890523706,0.22497395904533743,0.16796491255080498,-0.05700904649453245
13,13,18,18.0,1,correct,338,-0.04816513805397041,0.17444743551364644,-1.6022952,4.8802017659206696e-05,0.0,0.0,0,0.08316506209446008,0.23406433625785794,1.5540636458534454,14.173018844224137,7.825313836166049,0.0,5.0,-0.05365441662201842,-0.05538526295754964,-0.001730846335531222,0.09666051949062131,0.09180531040702043,-0.0048552090836008754,3,-0.005666683831876666,0.008013714127161179,-0.016999787,-0.008499439014584996,0.0,0.0,0.0,0.02851447695473697,0.040325401499959564,0.0855432066640623,14.836436316168124,7.649506906708598,4.065992213,5.0,-9.0897083e-07,-0.016999787,-0.01699887802917,1.8243365906632857e-07,0.0855432066640623,0.08554302423040323,341,-0.04779125135993439,0.17372533828075226,-1.6022952,5.404096538928313e-05,0.0,0.0,0,0.08268426515774698,0.23311901489825343,1.5540636458534454,14.178855361572618,7.824029645228266,0.0,5.0,-0.05317960797364658,-0.05505150521066773,-0.00187189723702115,0.0958051205684132,0.09175085710080648,-0.00405426346760672
14,14,60,60.0,1,correct,147,-0.006924229361084734,0.029810993545394977,-0.23877849,0.00017796442867005588,0.0,0.0,0,0.02508192167402439,0.10078695837752656,0.7915165442465795,13.360955734584493,5.420230043078047,1.84766389,5.0,-0.018115694106757143,-0.002264376246973674,0.01585131785978347,0.06415096411644261,0.008895326658440075,-0.055255637458002535,3,-2.3740033433333335e-05,3.603855670306196e-05,-7.4705575e-05,-3.8110651249999986e-05,0.0,0.0,0.0,0.00026609594856375857,0.0003762981479619266,0.0007982618927287907,18.52706592663323,6.568416693966428,9.498916294425,5.0,1.5157275e-06,-7.4705575e-05,-7.62213025e-05,2.4916701863694136e-08,0.0007982618927287907,0.000798236976026927,150,-0.0067862195745317065,0.029527186519780327,-0.23877849,0.00017290834264829956,0.0,0.0,0,0.024585605159515175,0.09983448184603094,0.7915165442465795,13.464277938425466,5.493386588919526,1.84766389,5.0,-0.0177533715819486,-0.0022202443070842,0.015533127274864401,0.06286802427152544,0.008730226298455141,-0.05413779797307029
15,15,125,125.0,1,correct,126,-0.16448767767716904,0.39013965059088757,-3.2501605,-0.0025867386445534617,0.007936507936507936,0.007936507936507936,1,0.2558321645581076,0.39514407163906573,1.4975909620782986,9.080495817799022,7.392945698794473,0.0,5.0,-0.07260541388312049,-0.3100036279352015,-0.237398214052081,0.1389270965691398,0.41124187584281247,0.27231477927367265,4,-1.439440535e-05,1.9500110398695827e-05,-4.6381727e-05,-9.72202982e-06,0.0,0.0,0.0,0.00017999070590285428,0.00021986750834914422,0.0005385644977423265,17.06656160559465,6.712566683929837,9.919440618273,5.0,-1.39549375e-05,-2.2486085149999998e-05,-8.531147649999998e-06,0.00018138848761422937,0.00026928245961135096,8.789397199712159e-05,130,-0.15942696126880543,0.38513937289435046,-3.2501605,-0.0021288275357558136,0.007692307692307693,0.007692307692307693,1,0.24796594382419365,0.39151463053431446,1.4975909620782986,9.326220918961964,7.500823080471393,0.0,5.0,-0.07091702056216419,-0.2911013203386332,-0.22018429977646897,0.1356976443387818,0.38067018113156936,0.24497253679278758
16,16,230,230.0,1,correct,100,-0.1188724805677628,0.28584017309392024,-2.0337155,0.0024871736870480886,0.01,0.0,1,0.21223594564076442,0.34254587712973555,1.2782334468972094,8.429814806132237,6.813474044318557,0.0,5.0,-0.20873345834214613,-0.054508836696304123,0.154224621645842,0.3560661458029129,0.07788895335010292,-0.27817719245281,4,-2.5977612525e-05,4.7599427517581337e-05,-0.00010841712,-3.327568884999999e-05,0.0,0.0,0.0,0.000272807580169262,0.00047249160103202283,0.0010911870388799043,19.628965397387475,6.360247713136148,9.13797408288,5.0,2.2668391e-06,-5.3824855099999995e-05,-5.60916942e-05,3.924842742330366e-08,0.0005455954210460913,0.0005455561726186679,104,-0.11430146122333061,0.28121962110978627,-2.0337155,0.002464663199465328,0.009615384615384616,0.0,1,0.20408351725381843,0.3383581698838351,1.2782334468972094,8.860551367334363,7.1296659624500025,0.0,5.0,-0.20260862285855358,-0.045732394670123334,0.15687622818843025,0.345725395004757,0.054023400252693074,-0.29170199475206393
17,17,57500,57500.0,1,correct,135,-0.01786060528828748,0.07284991492118817,-0.5789418,0.0004920274725153304,0.0,0.0,0,0.04221766565926353,0.12996654394648224,0.6953914200721101,13.342516055452453,6.505652344463387,0.24609760000000003,5.0,-0.046326154401872204,-0.004013230042507334,0.04231292435936487,0.09869224740834506,0.017107931750806018,-0.08158431565753904,6,-9.589809138333332e-06,2.1438611069989203e-05,-5.7360623e-05,-8.118269025428568e-06,0.0,0.0,0.0,0.00010580680086050058,0.00023427925691412149,0.0006296543803857337,18.795037576857528,4.895848896762225,9.749931639377,5.0,5.8469595e-07,-2.8400449064999998e-05,-2.8985145015e-05,2.5725528570813805e-06,0.000314839904729454,0.00031226735187237257,141,-0.017100987608323685,0.07137407497834408,-0.5789418,0.0004627980290870353,0.0,0.0,0,0.040425671665288924,0.12745500776727534,0.6953914200721101,13.57453824785267,6.538635588599673,0.24609760000000003,5.0,-0.044356358498828706,-0.0038436501513544673,0.04051270834747424,0.09451001087036595,0.016392957044595032,-0.07811705382577092
18,18,7,7.0,1,correct,135,-0.08428704217477498,0.21082476820158685,-1.1604197,0.0009130719040436675,0.0,0.0,0,0.15234063945092316,0.2952600003733042,1.1908282785623123,9.749260758936334,6.853264488636822,0.0,5.0,-0.11811682800051287,-0.06254408756310025,0.05557274043741263,0.20542177463584202,0.1122263190845883,-0.09319545555125372,2,-9.5339493e-06,1.1001713699999999e-05,-2.0535663e-05,-2.20034274e-05,0.0,0.0,0.0,0.00013580290600628562,0.0001355878298572212,0.0002713907358635068,14.6488919660507,3.9787595017136983,10.670132464337001,5.0,1.4677644e-06,-2.0535663e-05,-2.20034274e-05,2.1507614906443993e-07,0.0002713907358635068,0.00027117565971444233,137,-0.08305671358754176,0.20952421264454454,-1.1604197,0.0009267620660843345,0.0,0.0,0,0.150118671034209,0.2936648547622116,1.1908282785623123,9.820788221813917,6.845292228656327,0.0,5.0,-0.11811682800051287,-0.05988304272847044,0.05823378527204243,0.20542177463584202,0.1074565098854997,-0.09796526475034233
19,19,6,6.0,1,correct,259,-0.09457160110778362,0.27348966869035873,-2.0000072,-0.00014354378661529573,0.003861003861003861,0.0,1,0.14052596371311507,0.2878724540072841,1.4472487554590225,10.834422461015768,7.238464389054508,0.0,5.0,-0.06749010153142926,-0.08005588179698644,-0.012565780265557186,0.10367014199934704,0.12383342012278604,0.020163278123439002,2,-0.2115213431178,0.2115249568822,-0.4230463,-0.42304991376439993,0.0,0.0,0.0,0.32214364447359806,0.322143618672834,0.644287263146432,11.0360535068822,10.3948181068822,0.6412354,5.0,3.6137644e-06,-0.4230463,-0.4230499137644,2.580076407289195e-08,0.644287263146432,0.644287237345668,261,-0.09546776771322436,0.27325867775102075,-2.0000072,-0.00016085585129485346,0.0038314176245210726,0.0,1,0.14191767007909578,0.2885854645491218,1.4472487554590225,10.835967526501335,7.267885891692856,0.0,5.0,-0.06792504835290707,-0.07658130586866,-0.008656257515752927,0.1067116021983386,0.12135087835994257,0.014639276161603973
20,20,15,15.0,1,correct,208,-0.05099476941573528,0.13805310504816248,-0.91387576,1.3250186776849167e-06,0.0,0.0,0,0.11179074653342577,0.22260084244111378,0.9804206111196007,10.126651692603495,6.5156577126289115,0.0,5.0,-0.05555668520334,-0.06925939772967286,-0.013702712526332865,0.12198861160634004,0.16722413163847516,0.045235520032135115,3,-4.5412684166666664e-05,6.725190225373084e-05,-0.00014051422,-7.182638849999998e-05,0.0,0.0,0.0,0.0004537765865196435,0.0006416540949785154,0.0013612125076020124,17.61521958731583,6.535393194037276,8.89155148578,5.0,3.138557e-06,-0.00014051422,-0.00014365277699999998,1.1564431701086784e-07,0.0013612125076020124,0.0013610968632850014,211,-0.05027037097879355,0.13720082562852992,-0.91387576,2.1575703623763715e-05,0.0,0.0,0,0.11020775643939394,0.22140542419805745,0.9804206111196007,10.233124221912203,6.575975053826043,0.0,5.0,-0.05478139610329229,-0.06810974866098027,-0.01332835255768798,0.12038949636084106,0.16377353554867863,0.043384039187837564
21,21,14,14.0,1,correct,78,-0.12763438085398646,0.3598270141638158,-1.7783489,-0.0008090281160992055,0.0,0.0,0,0.15213794869109895,0.31382385732364554,1.3857418605059904,10.326581842222936,7.014756137814684,-0.6210917999999999,5.0,-0.08216422228561078,-0.16770327465374826,-0.08553905236813748,0.11412114889265815,0.16934240340972714,0.055221254517068996,3,-3.0050132466666666e-05,4.608496928108482e-05,-9.522401e-05,-4.882831229999998e-05,0.0,0.0,0.0,0.0003179822841526413,0.000449671569364387,0.0009539139159003202,18.2997956165342,6.654109158015691,9.286491775990001,5.0,2.4326146e-06,-9.522401e-05,-9.765662459999999e-05,3.22479159614462e-08,0.0009539139159003202,0.0009538816679843588,81,-0.12290829453096722,0.35392206096581064,-1.7783489,-0.0003852519909374734,0.0,0.0,0,0.14651498697232315,0.3092893033563585,1.3857418605059904,10.621886056086318,7.16181147799265,-0.6210917999999999,5.0,-0.08059534683058817,-0.1607560567922427,-0.08016070996165453,0.11600251541463821,0.1595035847385601,0.04350106932392189
22,22,7,7.0,1,correct,102,-0.058455141999771726,0.25571787010224756,-2.269942,0.0004572910913548247,0.00980392156862745,0.0,1,0.07928045757106064,0.1995559149222498,1.0167059856383711,10.936072259961012,6.39400602015411,0.0,5.0,-0.06665100167673235,-0.03768090728339971,0.02897009439333264,0.13745998625420508,0.06283852550401779,-0.07462146075018729,2,-0.0002699010085,0.0002687200915,-0.0005386211,-0.000537440183,0.0,0.0,0.0,0.0022962860553237185,0.0022958147021350968,0.004592100757458815,12.6748520989915,5.1484407200915,7.526411378900001,5.0,-1.180917e-06,-0.0005386211,-0.0005374401830000001,4.713531886219542e-07,0.004592100757458815,0.0045916294042701936,104,-0.05733619505763188,0.2533731503235337,-2.269942,0.000494727613993537,0.009615384615384616,0.0,1,0.07779999273421954,0.19791065307712108,1.0167059856383711,10.969510333788522,6.376821938748782,0.0,5.0,-0.06665100167673235,-0.03560251804590528,0.031048483630827073,0.13745998625420508,0.05947506775686812,-0.07798491849733696
23,23,8,8.0,1,correct,61,-0.062356927635780025,0.17816680682502498,-0.9026299,-0.0012154057995451325,0.0,0.0,0,0.1133582857699563,0.24167593513519758,1.0277141754563728,9.920985482200283,7.066612803135218,0.0,5.0,-0.02296799425088903,-0.07049149497969524,-0.04752350072880621,0.055759287028028126,0.13350806730462034,0.07774878027659221,2,-9.76277519e-05,0.0001013008881,-0.00019892864,-0.00020260177619999995,0.0,0.0,0.0,0.0009509143999572776,0.0009508854972552563,0.001901799897212534,15.0233458722481,6.502011800888099,8.52133407136,5.0,3.6731362e-06,-0.00019892864,-0.0002026017762,2.8902702021269247e-08,0.001901799897212534,0.0019017709945105127,63,-0.06038044192518066,0.17565543591290544,-0.9026299,-0.0009209681104728236,0.0,0.0,0,0.10978979778995633,0.23862413524227208,1.0277141754563728,10.082965177122437,7.105916970568247,0.0,5.0,-0.021972186010370504,-0.041127727146542864,-0.01915554113617236,0.05380983779607857,0.08082769971422554,0.027017861918146972
